episode,episode_steps,episode_reward,epsilon,running_avg_100,generalization_avg,generalization_seeds,generalization_rewards,best_running_avg_100,best_generalization_avg,saved_best_running_model,saved_best_generalization_model
0,14,14.0,0.8720914741659975,,,,,0,0,0,0
1,61,61.0,0.8492792054403546,,,,,0,0,0,0
2,9,9.0,0.8459671233517694,,,,,0,0,0,0
3,13,13.0,0.8412070583446629,,,,,0,0,0,0
4,20,20.0,0.8339390347788691,,,,,0,0,0,0
5,20,20.0,0.8267373248345518,,,,,0,0,0,0
6,13,13.0,0.8220914872176506,,,,,0,0,0,0
7,42,42.0,0.807269632147162,,,,,0,0,0,0
8,28,28.0,0.79754571271426,,,,,0,0,0,0
9,16,16.0,0.7920449548886415,,,,,0,0,0,0
10,24,24.0,0.7838690788237341,,,,,0,0,0,0
11,46,46.0,0.7684477955160187,,,,,0,0,0,0
12,11,11.0,0.7648080142285778,,,,,0,0,0,0
13,23,23.0,0.7572565982668791,,,,,0,0,0,0
14,20,20.0,0.7507545407139904,,,,,0,0,0,0
15,20,20.0,0.7443118080902904,,,,,0,0,0,0
16,9,9.0,0.7414317887684869,,,,,0,0,0,0
17,11,11.0,0.7379278591137013,,,,,0,0,0,0
18,13,13.0,0.7338095607471835,,,,,0,0,0,0
19,28,28.0,0.7250222779056072,,,,,0,0,0,0
20,26,26.0,0.7169630105103959,,,,,0,0,0,0
21,11,11.0,0.7135821235949205,,,,,0,0,0,0
22,11,11.0,0.7102182376748762,,,,,0,0,0,0
23,12,12.0,0.7065678330642469,,,,,0,0,0,0
24,10,10.0,0.7035411272888197,,,,,0,0,0,0
25,26,26.0,0.6957363033318822,,,,,0,0,0,0
26,14,14.0,0.691572067909884,,,,,0,0,0,0
27,13,13.0,0.6877291286973044,,,,,0,0,0,0
28,18,18.0,0.6824457929108854,,,,,0,0,0,0
29,13,13.0,0.6786570649046526,,,,,0,0,0,0
30,25,25.0,0.6714341890262117,,,,,0,0,0,0
31,12,12.0,0.6679964934713329,,,,,0,0,0,0
32,22,22.0,0.6617429446644543,,,,,0,0,0,0
33,15,15.0,0.6575151684689999,,,,,0,0,0,0
34,8,8.0,0.655272210155601,,,,,0,0,0,0
35,16,16.0,0.6508108888041446,,,,,0,0,0,0
36,18,18.0,0.6458308504002395,,,,,0,0,0,0
37,10,10.0,0.6430818623961894,,,,,0,0,0,0
38,10,10.0,0.6403454440455616,,,,,0,0,0,0
39,15,15.0,0.6362642589666281,,,,,0,0,0,0
40,13,13.0,0.6327498550045811,,,,,0,0,0,0
41,14,14.0,0.628988455243233,,,,,0,0,0,0
42,16,16.0,0.6247191604676503,,,,,0,0,0,0
43,16,16.0,0.6204810567475265,,,,,0,0,0,0
44,14,14.0,0.6167981232210991,,,,,0,0,0,0
45,17,17.0,0.6123576416071819,,,,,0,0,0,0
46,13,13.0,0.6089852459198006,,,,,0,0,0,0
47,11,11.0,0.606147331759225,,,,,0,0,0,0
48,9,9.0,0.603836019744848,,,,,0,0,0,0
49,13,13.0,0.600514243549126,,9.3,42|49|56|63|70|77|84|91|98|105|112|119|126|133|140|147|154|161|168|175|182|189|196|203|210|217|224|231|238|245,10.0|9.0|11.0|9.0|9.0|9.0|10.0|10.0|8.0|8.0|10.0|10.0|9.0|9.0|10.0|10.0|9.0|9.0|10.0|8.0|9.0|9.0|10.0|8.0|9.0|10.0|10.0|9.0|10.0|8.0,0,9.3,0,1
50,14,14.0,0.5969590096247472,,9.3,,,0,9.3,0,0
51,11,11.0,0.5941815701246438,,9.3,,,0,9.3,0,0
52,14,14.0,0.5906668373993385,,9.3,,,0,9.3,0,0
53,11,11.0,0.5879210384698701,,9.3,,,0,9.3,0,0
54,36,36.0,0.5790309580611872,,9.3,,,0,9.3,0,0
55,11,11.0,0.5763436708584979,,9.3,,,0,9.3,0,0
56,18,18.0,0.5719754089735005,,9.3,,,0,9.3,0,0
57,11,11.0,0.5693236010284155,,9.3,,,0,9.3,0,0
58,14,14.0,0.5659678497454557,,9.3,,,0,9.3,0,0
59,24,24.0,0.5602649892328446,,9.3,,,0,9.3,0,0
60,10,10.0,0.5579072481960796,,9.3,,,0,9.3,0,0
61,11,11.0,0.5553261828528873,,9.3,,,0,9.3,0,0
62,10,10.0,0.5529910243390095,,9.3,,,0,9.3,0,0
63,15,15.0,0.5495082914880192,,9.3,,,0,9.3,0,0
64,10,10.0,0.5471997350829898,,9.3,,,0,9.3,0,0
65,15,15.0,0.5437566774993708,,9.3,,,0,9.3,0,0
66,10,10.0,0.5414744201521591,,9.3,,,0,9.3,0,0
67,9,9.0,0.5394293122909783,,9.3,,,0,9.3,0,0
68,14,14.0,0.536264752698819,,9.3,,,0,9.3,0,0
69,16,16.0,0.5326728883421881,,9.3,,,0,9.3,0,0
70,12,12.0,0.5299962217740092,,9.3,,,0,9.3,0,0
71,15,15.0,0.5266710229192652,,9.3,,,0,9.3,0,0
72,9,9.0,0.5246868482328385,,9.3,,,0,9.3,0,0
73,10,10.0,0.5224917870263,,9.3,,,0,9.3,0,0
74,13,13.0,0.5196532056702614,,9.3,,,0,9.3,0,0
75,13,13.0,0.5168314858398335,,9.3,,,0,9.3,0,0
76,12,12.0,0.5142417006026516,,9.3,,,0,9.3,0,0
77,10,10.0,0.5120943994756285,,9.3,,,0,9.3,0,0
78,11,11.0,0.509743706827906,,9.3,,,0,9.3,0,0
79,19,19.0,0.5057112274863438,,9.3,,,0,9.3,0,0
80,14,14.0,0.5027623150266841,,9.3,,,0,9.3,0,0
81,11,11.0,0.5004585493330564,,9.3,,,0,9.3,0,0
82,14,14.0,0.4975432308627431,,9.3,,,0,9.3,0,0
83,13,13.0,0.4948528470272036,,9.3,,,0,9.3,0,0
84,9,9.0,0.4929996410935224,,9.3,,,0,9.3,0,0
85,17,17.0,0.48951992806755884,,9.3,,,0,9.3,0,0
86,25,25.0,0.4844517010797831,,9.3,,,0,9.3,0,0
87,19,19.0,0.48063849852856483,,9.3,,,0,9.3,0,0
88,13,13.0,0.4780485309014904,,9.3,,,0,9.3,0,0
89,10,10.0,0.4760667218023489,,9.3,,,0,9.3,0,0
90,16,16.0,0.47291465844774033,,9.3,,,0,9.3,0,0
91,13,13.0,0.4703705713895135,,9.3,,,0,9.3,0,0
92,12,12.0,0.4680355985710029,,9.3,,,0,9.3,0,0
93,9,9.0,0.4662927767647553,,9.3,,,0,9.3,0,0
94,14,14.0,0.46359596865547475,,9.3,,,0,9.3,0,0
95,18,18.0,0.46015397202747876,,9.3,,,0,9.3,0,0
96,15,15.0,0.4573072521106728,,9.3,,,0,9.3,0,0
97,14,14.0,0.4546679117560671,,9.3,,,0,9.3,0,0
98,14,14.0,0.45204545154701115,,9.3,,,0,9.3,0,0
99,13,13.0,0.44962533016828876,15.73,12.5,42|49|56|63|70|77|84|91|98|105|112|119|126|133|140|147|154|161|168|175|182|189|196|203|210|217|224|231|238|245,15.0|12.0|16.0|11.0|12.0|12.0|14.0|14.0|10.0|11.0|14.0|14.0|11.0|12.0|14.0|13.0|11.0|11.0|15.0|10.0|12.0|12.0|14.0|10.0|12.0|14.0|13.0|11.0|15.0|10.0,15.73,12.5,1,1
100,15,15.0,0.44685074042187384,15.74,12.5,,,15.74,12.5,1,0
101,16,16.0,0.44391212620662834,15.29,12.5,,,15.74,12.5,0,0
102,16,16.0,0.44099498122313635,15.36,12.5,,,15.74,12.5,0,0
103,14,14.0,0.43845996750694555,15.37,12.5,,,15.74,12.5,0,0
104,32,32.0,0.43272636479411214,15.49,12.5,,,15.74,12.5,0,0
105,9,9.0,0.4311288814989043,15.38,12.5,,,15.74,12.5,0,0
106,14,14.0,0.42865696733676045,15.39,12.5,,,15.74,12.5,0,0
107,14,14.0,0.4262008625304546,15.11,12.5,,,15.74,12.5,0,0
108,38,38.0,0.41961318567174943,15.21,12.5,,,15.74,12.5,0,0
109,15,15.0,0.4170442046947551,15.2,12.5,,,15.74,12.5,0,0
110,9,9.0,0.415511271704239,15.05,12.5,,,15.74,12.5,0,0
111,17,17.0,0.41263292623918185,14.76,12.5,,,15.74,12.5,0,0
112,23,23.0,0.40877421710195677,14.88,12.5,,,15.74,12.5,0,0
113,16,16.0,0.40611378629005934,14.81,12.5,,,15.74,12.5,0,0
114,13,13.0,0.4039665047045036,14.74,12.5,,,15.74,12.5,0,0
115,17,17.0,0.40117775524497074,14.71,12.5,,,15.74,12.5,0,0
116,15,15.0,0.3987350726790821,14.77,12.5,,,15.74,12.5,0,0
117,25,25.0,0.39470106610525113,14.91,12.5,,,15.74,12.5,0,0
118,14,14.0,0.3924621294084168,14.92,12.5,,,15.74,12.5,0,0
119,14,14.0,0.39023751203847534,14.78,12.5,,,15.74,12.5,0,0
120,18,18.0,0.38739818303335666,14.7,12.5,,,15.74,12.5,0,0
121,20,20.0,0.38427072253917915,14.79,12.5,,,15.74,12.5,0,0
122,13,13.0,0.38225319146370346,14.81,12.5,,,15.74,12.5,0,0
123,20,20.0,0.3791726739961084,14.89,12.5,,,15.74,12.5,0,0
124,15,15.0,0.37688074499190216,14.94,12.5,,,15.74,12.5,0,0
125,10,10.0,0.37536152212614937,14.78,12.5,,,15.74,12.5,0,0
126,12,12.0,0.3735476213942495,14.76,12.5,,,15.74,12.5,0,0
127,16,16.0,0.3711445526897063,14.79,12.5,,,15.74,12.5,0,0
128,12,12.0,0.3693537797027997,14.73,12.5,,,15.74,12.5,0,0
129,19,19.0,0.36653845383349287,14.79,12.5,,,15.74,12.5,0,0
130,18,18.0,0.363893821605426,14.72,12.5,,,15.74,12.5,0,0
131,26,26.0,0.3601121074809298,14.86,12.5,,,15.74,12.5,0,0
132,25,25.0,0.35651809344642804,14.89,12.5,,,15.74,12.5,0,0
133,24,24.0,0.3531063649988001,14.98,12.5,,,15.74,12.5,0,0
134,17,17.0,0.3507123281703786,15.07,12.5,,,15.74,12.5,0,0
135,21,21.0,0.3477806242205465,15.12,12.5,,,15.74,12.5,0,0
136,23,23.0,0.34460191928127376,15.17,12.5,,,15.74,12.5,0,0
137,17,17.0,0.34227388329682823,15.24,12.5,,,15.74,12.5,0,0
138,23,23.0,0.33915291889765375,15.37,12.5,,,15.74,12.5,0,0
139,23,23.0,0.3360646791486001,15.45,12.5,,,15.74,12.5,0,0
140,24,24.0,0.33287668680916427,15.56,12.5,,,15.74,12.5,0,0
141,14,14.0,0.33103315365292335,15.56,12.5,,,15.74,12.5,0,0
142,27,27.0,0.3275109984545999,15.67,12.5,,,15.74,12.5,0,0
143,15,15.0,0.32557299595956135,15.66,12.5,,,15.74,12.5,0,0
144,14,14.0,0.32377617423421895,15.66,12.5,,,15.74,12.5,0,0
145,12,12.0,0.3222451906041424,15.61,12.5,,,15.74,12.5,0,0
146,15,15.0,0.32034326338097463,15.63,12.5,,,15.74,12.5,0,0
147,22,22.0,0.31757731448075804,15.74,12.5,,,15.74,12.5,0,0
148,23,23.0,0.31471530419650634,15.88,12.5,,,15.88,12.5,1,0
149,9,9.0,0.31360357349343526,15.84,20.266666666666666,42|49|56|63|70|77|84|91|98|105|112|119|126|133|140|147|154|161|168|175|182|189|196|203|210|217|224|231|238|245,28.0|20.0|26.0|19.0|20.0|18.0|28.0|26.0|17.0|18.0|24.0|25.0|18.0|20.0|23.0|24.0|17.0|17.0|10.0|16.0|20.0|20.0|10.0|15.0|20.0|26.0|20.0|18.0|30.0|15.0,15.88,20.266666666666666,0,1
150,26,26.0,0.3104175455064993,15.96,20.266666666666666,,,15.96,20.266666666666666,1,0
151,16,16.0,0.30847569904161604,16.01,20.266666666666666,,,16.01,20.266666666666666,1,0
152,40,40.0,0.3036829242304204,16.27,20.266666666666666,,,16.27,20.266666666666666,1,0
153,24,24.0,0.3008491499064381,16.4,20.266666666666666,,,16.4,20.266666666666666,1,0
154,27,27.0,0.2976981893182685,16.31,20.266666666666666,,,16.4,20.266666666666666,0,0
155,16,16.0,0.29584926924172983,16.36,20.266666666666666,,,16.4,20.266666666666666,0,0
156,17,17.0,0.2938995901961782,16.35,20.266666666666666,,,16.4,20.266666666666666,0,0
157,19,19.0,0.2917384375331325,16.43,20.266666666666666,,,16.43,20.266666666666666,1,0
158,10,10.0,0.2906085249498503,16.39,20.266666666666666,,,16.43,20.266666666666666,0,0
159,11,11.0,0.28937158748976854,16.26,20.266666666666666,,,16.43,20.266666666666666,0,0
160,15,15.0,0.28769487246640035,16.31,20.266666666666666,,,16.43,20.266666666666666,0,0
161,17,17.0,0.28580847762385997,16.37,20.266666666666666,,,16.43,20.266666666666666,0,0
162,28,28.0,0.28273333471639944,16.55,20.266666666666666,,,16.55,20.266666666666666,1,0
163,29,29.0,0.27958969340535045,16.69,20.266666666666666,,,16.69,20.266666666666666,1,0
164,26,26.0,0.2768065585759107,16.85,20.266666666666666,,,16.85,20.266666666666666,1,0
165,22,22.0,0.27447736272290457,16.92,20.266666666666666,,,16.92,20.266666666666666,1,0
166,20,20.0,0.27238019450380296,17.02,20.266666666666666,,,17.02,20.266666666666666,1,0
167,18,18.0,0.2705091081890689,17.11,20.266666666666666,,,17.11,20.266666666666666,1,0
168,33,33.0,0.26711861582342716,17.3,20.266666666666666,,,17.3,20.266666666666666,1,0
169,27,27.0,0.2643824641040341,17.41,20.266666666666666,,,17.41,20.266666666666666,1,0
170,23,23.0,0.26207822463808317,17.52,20.266666666666666,,,17.52,20.266666666666666,1,0
171,38,38.0,0.25832403436686807,17.75,20.266666666666666,,,17.75,20.266666666666666,1,0
172,23,23.0,0.2560833201348107,17.89,20.266666666666666,,,17.89,20.266666666666666,1,0
173,72,72.0,0.249219677548977,18.51,20.266666666666666,,,18.51,20.266666666666666,1,0
174,22,22.0,0.24716722873976973,18.6,20.266666666666666,,,18.6,20.266666666666666,1,0
175,21,21.0,0.24522728323214021,18.68,20.266666666666666,,,18.68,20.266666666666666,1,0
176,19,19.0,0.24348811004181822,18.75,20.266666666666666,,,18.75,20.266666666666666,1,0
177,32,32.0,0.2405929916020779,18.97,20.266666666666666,,,18.97,20.266666666666666,1,0
178,35,35.0,0.23747469449914152,19.21,20.266666666666666,,,19.21,20.266666666666666,1,0
179,32,32.0,0.2346671219527798,19.34,20.266666666666666,,,19.34,20.266666666666666,1,0
180,18,18.0,0.23310586287315768,19.38,20.266666666666666,,,19.38,20.266666666666666,1,0
181,47,47.0,0.22908944533307313,19.74,20.266666666666666,,,19.74,20.266666666666666,1,0
182,18,18.0,0.22757400898834204,19.78,20.266666666666666,,,19.78,20.266666666666666,1,0
183,53,53.0,0.2231838043567239,20.18,20.266666666666666,,,20.18,20.266666666666666,1,0
184,21,21.0,0.22147357289384983,20.3,20.266666666666666,,,20.3,20.266666666666666,1,0
185,38,38.0,0.21842039948164016,20.51,20.266666666666666,,,20.51,20.266666666666666,1,0
186,46,46.0,0.21479489214135047,20.72,20.266666666666666,,,20.72,20.266666666666666,1,0
187,80,80.0,0.20866887767865822,21.33,20.266666666666666,,,21.33,20.266666666666666,1,0
188,70,70.0,0.2034897962296255,21.9,20.266666666666666,,,21.9,20.266666666666666,1,0
189,51,51.0,0.19981972478381377,22.31,20.266666666666666,,,22.31,20.266666666666666,1,0
190,57,57.0,0.19581812391718914,22.72,20.266666666666666,,,22.72,20.266666666666666,1,0
191,43,43.0,0.19286779595862652,23.02,20.266666666666666,,,23.02,20.266666666666666,1,0
192,71,71.0,0.18812180046235988,23.61,20.266666666666666,,,23.61,20.266666666666666,1,0
193,32,32.0,0.18603272860310419,23.84,20.266666666666666,,,23.84,20.266666666666666,1,0
194,42,42.0,0.18333690664357857,24.12,20.266666666666666,,,24.12,20.266666666666666,1,0
195,49,49.0,0.1802566683020516,24.43,20.266666666666666,,,24.43,20.266666666666666,1,0
196,17,17.0,0.1792040740839881,24.45,20.266666666666666,,,24.45,20.266666666666666,1,0
197,39,39.0,0.17682006247019916,24.7,20.266666666666666,,,24.7,20.266666666666666,1,0
198,42,42.0,0.17429987380406795,24.98,20.266666666666666,,,24.98,20.266666666666666,1,0
199,20,20.0,0.1731167273985328,25.05,41.93333333333333,42|49|56|63|70|77|84|91|98|105|112|119|126|133|140|147|154|161|168|175|182|189|196|203|210|217|224|231|238|245,50.0|55.0|41.0|37.0|51.0|62.0|48.0|25.0|49.0|37.0|25.0|42.0|28.0|58.0|43.0|51.0|29.0|27.0|53.0|29.0|30.0|65.0|44.0|38.0|46.0|31.0|52.0|31.0|45.0|36.0,25.05,41.93333333333333,1,1
200,23,23.0,0.17176944832037389,25.13,41.93333333333333,,,25.13,41.93333333333333,1,0
201,27,27.0,0.17020587454514796,25.24,41.93333333333333,,,25.24,41.93333333333333,1,0
202,22,22.0,0.16894607918521126,25.3,41.93333333333333,,,25.3,41.93333333333333,1,0
203,19,19.0,0.1678682492570081,25.35,41.93333333333333,,,25.35,41.93333333333333,1,0
204,15,15.0,0.16702393565891652,25.18,41.93333333333333,,,25.35,41.93333333333333,0,0
205,19,19.0,0.16596277034273443,25.28,41.93333333333333,,,25.35,41.93333333333333,0,0
206,17,17.0,0.16502110743758136,25.31,41.93333333333333,,,25.35,41.93333333333333,0,0
207,21,21.0,0.16386796024048167,25.38,41.93333333333333,,,25.38,41.93333333333333,1,0
208,16,16.0,0.1629967908971943,25.16,41.93333333333333,,,25.38,41.93333333333333,0,0
209,21,21.0,0.16186303267194996,25.22,41.93333333333333,,,25.38,41.93333333333333,0,0
210,24,24.0,0.16058059985699352,25.37,41.93333333333333,,,25.38,41.93333333333333,0,0
211,25,25.0,0.15925964730974995,25.45,41.93333333333333,,,25.45,41.93333333333333,1,0
212,19,19.0,0.15826579686948025,25.41,41.93333333333333,,,25.45,41.93333333333333,0,0
213,16,16.0,0.15743555639093096,25.41,41.93333333333333,,,25.45,41.93333333333333,0,0
214,21,21.0,0.1563550638566849,25.49,41.93333333333333,,,25.49,41.93333333333333,1,0
215,21,21.0,0.15528492031624408,25.53,41.93333333333333,,,25.53,41.93333333333333,1,0
216,18,18.0,0.15437581621595625,25.56,41.93333333333333,,,25.56,41.93333333333333,1,0
217,14,14.0,0.1536739019006187,25.45,41.93333333333333,,,25.56,41.93333333333333,0,0
218,20,20.0,0.15267894735783857,25.51,41.93333333333333,,,25.56,41.93333333333333,0,0
219,19,19.0,0.15174215031135835,25.56,41.93333333333333,,,25.56,41.93333333333333,0,0
220,16,16.0,0.15095957096474938,25.54,41.93333333333333,,,25.56,41.93333333333333,0,0
221,15,15.0,0.15023109622437752,25.49,41.93333333333333,,,25.56,41.93333333333333,0,0
222,23,23.0,0.14912378280336283,25.59,41.93333333333333,,,25.59,41.93333333333333,1,0
223,17,17.0,0.14831280300516497,25.56,41.93333333333333,,,25.59,41.93333333333333,0,0
224,17,17.0,0.14750811701527713,25.58,41.93333333333333,,,25.59,41.93333333333333,0,0
225,18,18.0,0.14666290231200113,25.66,41.93333333333333,,,25.66,41.93333333333333,1,0
226,18,18.0,0.14582463136898854,25.72,41.93333333333333,,,25.72,41.93333333333333,1,0
227,18,18.0,0.1449932471406078,25.74,41.93333333333333,,,25.74,41.93333333333333,1,0
228,19,19.0,0.14412308362615994,25.81,41.93333333333333,,,25.81,41.93333333333333,1,0
229,15,15.0,0.1434414446508568,25.77,41.93333333333333,,,25.81,41.93333333333333,0,0
230,22,22.0,0.14245014564050656,25.81,41.93333333333333,,,25.81,41.93333333333333,0,0
231,19,19.0,0.1416020303234225,25.74,41.93333333333333,,,25.81,41.93333333333333,0,0
232,14,14.0,0.14098181193817266,25.63,41.93333333333333,,,25.81,41.93333333333333,0,0
233,18,18.0,0.1401902133133745,25.57,41.93333333333333,,,25.81,41.93333333333333,0,0
234,23,23.0,0.13918818285561785,25.63,41.93333333333333,,,25.81,41.93333333333333,0,0
235,16,16.0,0.13849732158324102,25.58,41.93333333333333,,,25.81,41.93333333333333,0,0
236,19,19.0,0.13768347648500417,25.54,41.93333333333333,,,25.81,41.93333333333333,0,0
237,18,18.0,0.13691897494047023,25.55,41.93333333333333,,,25.81,41.93333333333333,0,0
238,19,19.0,0.13611881380187363,25.51,41.93333333333333,,,25.81,41.93333333333333,0,0
239,18,18.0,0.13536716655639852,25.46,41.93333333333333,,,25.81,41.93333333333333,0,0
240,20,20.0,0.13453924310633586,25.42,41.93333333333333,,,25.81,41.93333333333333,0,0
241,20,20.0,0.1337188736497052,25.48,41.93333333333333,,,25.81,41.93333333333333,0,0
242,16,16.0,0.13306797062236242,25.37,41.93333333333333,,,25.81,41.93333333333333,0,0
243,26,26.0,0.13202038020540788,25.48,41.93333333333333,,,25.81,41.93333333333333,0,0
244,17,17.0,0.1313421355723013,25.51,41.93333333333333,,,25.81,41.93333333333333,0,0
245,17,17.0,0.1306691546235891,25.56,41.93333333333333,,,25.81,41.93333333333333,0,0
246,17,17.0,0.13000139650915332,25.58,41.93333333333333,,,25.81,41.93333333333333,0,0
247,14,14.0,0.12945537105128122,25.5,41.93333333333333,,,25.81,41.93333333333333,0,0
248,20,20.0,0.12868138696531464,25.47,41.93333333333333,,,25.81,41.93333333333333,0,0
249,16,16.0,0.12806728732935324,25.54,16.966666666666665,42|49|56|63|70|77|84|91|98|105|112|119|126|133|140|147|154|161|168|175|182|189|196|203|210|217|224|231|238|245,14.0|19.0|13.0|18.0|18.0|20.0|14.0|14.0|18.0|20.0|16.0|14.0|20.0|17.0|16.0|14.0|20.0|20.0|15.0|21.0|18.0|17.0|14.0|20.0|17.0|14.0|16.0|18.0|14.0|20.0,25.81,41.93333333333333,0,0
250,15,15.0,0.12749564424318208,25.43,16.966666666666665,,,25.81,41.93333333333333,0,0
251,20,20.0,0.1267395407516541,25.47,16.966666666666665,,,25.81,41.93333333333333,0,0
252,16,16.0,0.1261396280566578,25.23,16.966666666666665,,,25.81,41.93333333333333,0,0
253,14,14.0,0.12561830089639017,25.13,16.966666666666665,,,25.81,41.93333333333333,0,0
254,12,12.0,0.1251741036023421,24.98,16.966666666666665,,,25.81,41.93333333333333,0,0
255,17,17.0,0.12454899118371521,24.99,16.966666666666665,,,25.81,41.93333333333333,0,0
256,18,18.0,0.12389239443161132,25.0,16.966666666666665,,,25.81,41.93333333333333,0,0
257,18,18.0,0.12324119187156146,24.99,16.966666666666665,,,25.81,41.93333333333333,0,0
258,14,14.0,0.12273840192821088,25.03,16.966666666666665,,,25.81,41.93333333333333,0,0
259,17,17.0,0.12213219237186401,25.09,16.966666666666665,,,25.81,41.93333333333333,0,0
260,17,17.0,0.12153068745397022,25.11,16.966666666666665,,,25.81,41.93333333333333,0,0
261,17,17.0,0.12093385066302506,25.11,16.966666666666665,,,25.81,41.93333333333333,0,0
262,13,13.0,0.12048057329474464,24.96,16.966666666666665,,,25.81,41.93333333333333,0,0
263,11,11.0,0.12009913458429769,24.78,16.966666666666665,,,25.81,41.93333333333333,0,0
264,16,16.0,0.1195477360556744,24.68,16.966666666666665,,,25.81,41.93333333333333,0,0
265,17,17.0,0.11896628844706955,24.63,16.966666666666665,,,25.81,41.93333333333333,0,0
266,16,16.0,0.1184231663829563,24.59,16.966666666666665,,,25.81,41.93333333333333,0,0
267,14,14.0,0.11795119056760113,24.55,16.966666666666665,,,25.81,41.93333333333333,0,0
268,20,20.0,0.11728217090051521,24.42,16.966666666666665,,,25.81,41.93333333333333,0,0
269,15,15.0,0.11678441505413277,24.3,16.966666666666665,,,25.81,41.93333333333333,0,0
270,14,14.0,0.11632292002459295,24.21,16.966666666666665,,,25.81,41.93333333333333,0,0
271,13,13.0,0.11589703215666393,23.96,16.966666666666665,,,25.81,41.93333333333333,0,0
272,19,19.0,0.11527912718969467,23.92,16.966666666666665,,,25.81,41.93333333333333,0,0
